校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
06001,體育學系,15,15,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測國文
國文學業",15,"27%
40
11
--",--,
06001,體育學系【外加】,0,2,"--
--
--
--
--
底標
--","在校學業
學測總級分
學測國文
國文學業",0,"--
--
--
--",--,
06002,運動事業管理學系,15,15,"後標
後標
--
--
--
後標
--","在校學業
學測總級分
學測英文
學測國文",15,"24%
--
--
--",--,
06003,運動資訊與傳播學系(傳播組),5,5,"後標
後標
--
後標
--
--
--","在校學業
學測英文
學測國文",5,"10%
--
--",--,
06003,運動資訊與傳播學系(傳播組)【外加】,0,1,"後標
後標
--
後標
--
--
--","在校學業
學測英文
學測國文",0,"--
--
--",--,
06004,運動資訊與傳播學系(資訊組),5,5,"後標
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文",5,"17%
--
--
--",--,
06004,運動資訊與傳播學系(資訊組)【外加】,0,1,"後標
後標
後標
--
後標
--
--","在校學業
學測數學
學測自然
學測英文",0,"--
--
--
--",--,
06005,運動健康科學學系,7,7,"--
均標
後標
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測社會
學測國文
學測總級分",7,"24%
11
10
--
--
--
--",--,
06005,運動健康科學學系【外加】,0,2,"--
均標
後標
--
均標
--
--","在校學業
學測自然
學測英文
學測數學
學測社會
學測國文
學測總級分",0,"--
--
--
--
--
--
--",--,
