校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
03401,企業管理學系,7,7,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
英文學業
數學學業
學測國文
國文學業",5,"28%
--
--
--
--
--
--",2,"6%
--
--
--
--
--
--"
03402,會計學系,9,9,"--
均標
均標
--
--
--
--","在校學業
學測國英數
英文學業
數學學業
學測英文
學測數學
國文學業",9,"9%
--
--
--
--
--
--",--,
03402,會計學系【外加】,0,2,"--
均標
均標
--
--
--
--","在校學業
學測國英數
英文學業
數學學業
學測英文
學測數學
國文學業",0,"--
--
--
--
--
--
--",--,
03403,資訊管理學系,10,10,"--
--
均標
--
--
--
--","在校學業
學測國英數
學測數學
學測英文
數學學業
英文學業
國文學業",10,"19%
--
--
--
--
--
--",--,
03404,國際企業學系,9,9,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國英數
英文學業
數學學業
國文學業",9,"16%
--
--
--
--
--
--",--,
03405,財務金融學系,13,13,"--
均標
均標
--
--
--
--","在校學業
學測數學
學測英文
學測國英數
數學學業
英文學業
國文學業",13,"16%
11
--
--
--
--
--",--,
03406,觀光暨休閒遊憩學系,13,13,"均標
--
--
均標
--
--
--","在校學業
英文學業
學測英文
學測國英社
學測數學
學測國文
地理學業",8,"30%
--
--
--
--
--
--",5,"17%
--
--
--
--
--
--"
03406,觀光暨休閒遊憩學系【外加】,0,1,"均標
--
--
均標
--
--
--","在校學業
英文學業
學測英文
學測國英社
學測數學
學測國文
地理學業",0,"--
--
--
--
--
--
--",--,
03407,管理學院管理科學與財金國際學士學位學程,4,4,"--
均標
均標
--
--
--
--","在校學業
學測英文
學測數學
學測國英數
英文學業
數學學業
國文學業",2,"24%
--
--
--
--
--
--",2,"9%
10
--
--
--
--
--"
03408,華文文學系,7,7,"均標
--
--
--
--
--
--","在校學業
學測國英社
學測國文
學測社會
國文學業
歷史學業
英文學業",3,"23%
--
--
--
--
--
--",4,"16%
36
--
--
--
--
--"
03408,華文文學系【外加】,0,2,"均標
--
--
--
--
--
--","在校學業
學測國英社
學測國文
學測社會
國文學業
歷史學業
英文學業",0,"--
--
--
--
--
--
--",--,
03409,中國語文學系,10,10,"均標
--
--
--
--
--
--","在校學業
學測國文
國文學業
學測社會
歷史學業
學測英文
英文學業",7,"30%
--
--
--
--
--
--",3,"10%
14
--
--
--
--
--"
03410,英美語文學系,7,7,"均標
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會
歷史學業",4,"15%
--
--
--
--
--
--",3,"16%
--
--
--
--
--
--"
03410,英美語文學系【外加】,0,3,"均標
均標
--
--
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業
學測社會
歷史學業",0,"--
--
--
--
--
--
--",--,
03411,臺灣文化學系,12,12,"--
--
--
均標
--
--
--","在校學業
學測國英社
學測英文
學測社會
英文學業
地理學業
歷史學業",6,"28%
--
--
--
--
--
--",6,"17%
34
--
--
--
--
--"
03412,歷史學系,12,12,"--
--
--
均標
--
--
--","在校學業
歷史學業
學測社會
學測國英社
英文學業
學測英文
國文學業",12,"25%
--
--
--
--
--
--",--,
03412,歷史學系【外加】,1,1,"--
--
--
均標
--
--
--","在校學業
歷史學業
學測社會
學測國英社
英文學業
學測英文
國文學業",1,"17%
--
--
--
--
--
--",--,
03413,經濟學系,11,11,"--
均標
均標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業
國文學業
公社學業",8,"30%
--
--
--
--
--
--",3,"7%
--
--
--
--
--
--"
03413,經濟學系【外加】,0,1,"--
均標
均標
--
--
--
--","在校學業
學測數學
數學學業
學測英文
英文學業
國文學業
公社學業",0,"--
--
--
--
--
--
--",--,
03414,諮商與臨床心理學系,12,12,"--
均標
均標
--
--
--
--","在校學業
學測國文
學測英文
學測數學
英文學業
數學學業
國文學業",12,"15%
--
--
--
--
--
--",--,
