校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
10101,西洋語文學系,6,6,"均標
均標
均標
均標
--
--
A級","在校學業
學測總級分
學測英文
英文學業
學測國文
國文學業",5,"15%
--
--
--
--
--",1,"19%
55
--
--
--
--"
10101,西洋語文學系【外加】,0,1,"均標
均標
均標
均標
--
--
A級","在校學業
學測總級分
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--
--",--,
10102,運動健康與休閒學系,8,8,"--
均標
均標
--
均標
--
--","在校學業
學測總級分
學測自然
學測英文
學測數學",8,"16%
--
--
--
--",--,
10103,東亞語文學系日語組,2,2,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",2,"3%
--
--
--
--",--,
10103,東亞語文學系日語組【外加】,1,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",1,"11%
--
--
--
--",--,
10104,東亞語文學系韓語組,2,2,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",2,"4%
14
--
--
--",--,
10104,東亞語文學系韓語組【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--",--,
10105,東亞語文學系越語組,2,2,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",2,"2%
--
--
--
--",--,
10105,東亞語文學系越語組【外加】,0,1,"均標
均標
--
均標
--
--
--","在校學業
學測英文
英文學業
學測國文
國文學業",0,"--
--
--
--
--",--,
10106,法律學系,8,8,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測國文
學測英文
學測數學
學測社會",8,"6%
--
--
--
--
--",--,
10107,政治法律學系,8,8,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測英文
學測國文
學測社會
學測數學",8,"9%
55
--
--
--
--",--,
10108,財經法律學系,6,6,"前標
均標
均標
均標
--
均標
--","在校學業
學測國文
學測英文
學測數學",6,"6%
12
13
13",--,
10108,財經法律學系【外加】,0,1,"前標
均標
均標
均標
--
均標
--","在校學業
學測國文
學測英文
學測數學",0,"--
--
--
--",--,
10109,應用經濟學系,3,8,"均標
前標
前標
均標
--
前標
--","在校學業
學測總級分
學測數學
學測英文
學測國文
數學學業
英文學業",2,"17%
--
--
--
--
--
--",1,"8%
--
--
--
--
--
--"
10109,應用經濟學系【外加】,0,1,"均標
前標
前標
均標
--
前標
--","在校學業
學測總級分
學測數學
學測英文
學測國文
數學學業
英文學業",0,"--
--
--
--
--
--
--",--,
10110,亞太工商管理學系企業管理組,8,8,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測英文
學測數學
英文學業",8,"7%
--
--
--
--",--,
10110,亞太工商管理學系企業管理組【外加】,0,1,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測英文
學測數學
英文學業",0,"--
--
--
--
--",--,
10111,亞太工商管理學系工業管理組,8,8,"均標
均標
均標
--
均標
--
--","在校學業
學測總級分
學測數學
學測英文
數學學業",8,"12%
--
--
--
--",--,
10111,亞太工商管理學系工業管理組【外加】,0,1,"均標
均標
均標
--
均標
--
--","在校學業
學測總級分
學測數學
學測英文
數學學業",0,"--
--
--
--
--",--,
10112,資訊管理學系,8,8,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測英文
學測數學
學測國文",8,"12%
--
--
--
--",--,
10112,資訊管理學系【外加】,0,2,"均標
均標
均標
均標
--
--
--","在校學業
學測總級分
學測英文
學測數學
學測國文",0,"--
--
--
--
--",--,
10113,金融管理學系,7,7,"均標
均標
均標
均標
均標
均標
B級","在校學業
學測英文
學測數學
學測國文
英文學業
數學學業
國文學業",7,"6%
--
--
--
--
--
--",--,
