校系代碼,校系名稱,總錄取人數,招生名額,檢定標準,比序項目,第一輪錄取,第一輪比序,第二輪錄取,第二輪比序
05801,中國語文學系,11,11,"前標
--
--
--
均標
--
--","在校學業
學測國文
國語文學業
學測國社
學測社會
歷史學業
英語文學業",5,"26%
--
--
--
--
--
--",6,"14%
14
--
--
--
--
--"
05801,中國語文學系【外加】,0,3,"前標
--
--
--
均標
--
--","在校學業
學測國文
國語文學業
學測國社
學測社會
歷史學業
英語文學業",0,"--
--
--
--
--
--
--",--,
05802,外國語文學系,10,10,"均標
均標
--
--
--
--
--","在校學業
英語文學業
國語文學業
學測英文
學測國文
學測社會
公社學業",10,"18%
--
--
--
--
--
--",--,
05802,外國語文學系【外加】,0,3,"均標
均標
--
--
--
--
--","在校學業
英語文學業
國語文學業
學測英文
學測國文
學測社會
公社學業",0,"--
--
--
--
--
--
--",--,
05803,社會政策與社會工作學系,12,12,"--
均標
--
--
均標
--
--","在校學業
學測社會
公社學業
國語文學業
學測英文
學測國文
生活科技學業",12,"20%
--
--
--
--
--
--",--,
05803,社會政策與社會工作學系【外加】,1,3,"--
均標
--
--
均標
--
--","在校學業
學測社會
公社學業
國語文學業
學測英文
學測國文
生活科技學業",1,"30%
--
--
--
--
--
--",--,
05804,公共行政與政策學系,10,10,"均標
均標
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",9,"28%
--
--
--
--
--
--",1,"9%
--
--
--
--
--
--"
05804,公共行政與政策學系【外加】,0,5,"均標
均標
--
均標
--
--
--","在校學業
學測英文
學測國文
學測社會
英語文學業
國語文學業
公社學業",0,"--
--
--
--
--
--
--",--,
05805,歷史學系,9,9,"均標
--
--
--
均標
--
--","在校學業
學測國社
學測國文
學測社會
國語文學業
歷史學業
地理學業",9,"28%
--
--
--
--
--
--",--,
05805,歷史學系【外加】,0,3,"均標
--
--
--
均標
--
--","在校學業
學測國社
學測國文
學測社會
國語文學業
歷史學業
地理學業",0,"--
--
--
--
--
--
--",--,
05806,東南亞學系,5,5,"--
均標
--
--
均標
--
--","在校學業
學測英文
學測社會
英語文學業
地理學業
歷史學業
公社學業",5,"28%
--
--
--
--
--
--",--,
05806,東南亞學系【外加】,0,2,"--
均標
--
--
均標
--
--","在校學業
學測英文
學測社會
英語文學業
地理學業
歷史學業
公社學業",0,"--
--
--
--
--
--
--",--,
